50, 8, 4, 55054, 8007, 6012, 18024, 29036, 39
51, 9, 4, 9, 8013, 21026, 31030, 29036, 39
52, 9, 4, 9, 8013, 21020, 19018, 24029, 36039
53, 9, 4, 9, 8007, 6012, 18024, 29036, 39
54, 10, 4, 23, 22, 21026, 31030, 29036, 39
55, 10, 4, 23, 22021, 20019, 18024, 29036, 39
56, 11, 4, 35, 34, 33032, 31030, 29036, 39
57, 12, 4, 46, 45, 44043, 42, 41040, 39
58, 13, 4, 48047, 45, 44043, 42, 41040, 39
59, 14, 4, 51, 50049, 43, 42, 41040, 39
60, 15, 4, 53052, 50049, 43, 42, 41040, 39
61, 16, 4, 66065, 52050, 49043, 42, 41040, 39
62, 17, 5, 0, 29, 24018, 12006, 56061, 64
63, 17, 6, 0, 29, 24018, 12006, 56057, 59060
64, 17, 7, 0, 29, 24018, 12006, 56057, 58
65, 17, 8, 0, 29, 24018, 12006, 7008, 54055
66, 17, 8, 0, 29024, 18019, 20021, 13008, 54055
67, 17, 8, 0, 29, 30031, 26021, 13008, 54055
68, 17, 9, 0, 29, 24018, 12006, 7008, 9
69, 17, 9, 0, 29024, 18019, 20021, 13008, 9
70, 17, 9, 0, 29, 30031, 26021, 13008, 9
71, 17, 10, 0, 29, 30031, 26021, 22, 23
72, 17, 10, 0, 29, 24018, 19020, 21022, 23
73, 17, 11, 0, 29, 30031, 32033, 34, 35
74, 17, 12, 0, 29, 30037, 43044, 45, 46
75, 17, 12, 0, 29, 30031, 32033, 38045, 46
76, 17, 13, 0, 29, 30037, 43044, 45, 47048
77, 17, 13, 0, 29, 30031, 32033, 38045, 47048
78, 17, 14, 0, 29, 30037, 43049, 50, 51
79, 17, 15, 0, 29, 30037, 43049, 50052, 53
80, 17, 16, 0, 29, 30037, 43049, 50052, 65066
81, 5, 17, 64, 56061, 12006, 18, 24, 29
82, 6, 17, 59060, 56057, 12006, 18, 24, 29
83, 7, 17, 58, 56057, 12006, 18, 24, 29
84, 8, 17, 54055, 7008, 12006, 18, 24, 29
85, 8, 17, 54055, 13008, 20021, 18019, 24, 29
86, 8, 17, 54055, 13008, 26021, 31, 30, 29
87, 9, 17, 9, 7008, 12006, 18, 24, 29
88, 9, 17, 9, 13008, 20021, 18019, 24, 29
89, 9, 17, 9, 13008, 26021, 31, 30, 29
90, 10, 17, 23, 22, 26021, 31, 30, 29
91, 10, 17, 23, 21022, 19020, 18, 24, 29
92, 11, 17, 35, 34, 32033, 31, 30, 29
93, 12, 17, 46, 45, 43044, 37, 30, 29
94, 12, 17, 46, 38045, 32033, 31, 30, 29
95, 13, 17, 47048, 45, 43044, 37, 30, 29
96, 13, 17, 47048, 38045, 32033, 31, 30, 29
97, 14, 17, 51, 49050, 43, 37, 30, 29
98, 15, 17, 53, 50052, 43049, 37, 30, 29
99, 16, 17, 65066, 50052, 43049, 37, 30, 29

[LOCOS]
1, 31, 183, 1
2, 31, 192, 1
3, 31, 217, 1
4, 31, 226, 1
5, 31, 401, 1
6, 31, 408, 1
7, 31, 411, 1
8, 31, 412, 1
9, 31, 414, 1
10, 31, 424, 1
11, 254, 001, 2
12, 254, 002, 2
13, 254, 003, 2
14, 254, 004, 2
15, 254, 005, 2
16, 254, 006, 2
17, 254, 007, 2
18, 254, 008, 2
19, 254, 009, 2
20, 254, 010, 2
21, 254, 011, 2
22, 254, 012, 2
23, 312, 001, 3
24, 312, 002, 3
25, 312, 003, 3
26, 312, 004, 3
27, 312, 005, 3
28, 312, 006, 3
29, 312, 007, 3
30, 312, 008, 3
31, 312, 009, 3
32, 312, 010, 3
33, 312, 011, 3
34, 312, 012, 3
35, 312, 013, 3
36, 312, 014, 3
37, 312, 015, 3
38, 312, 016, 3
39, 312, 017, 3
40, 312, 018, 3
41, 312, 019, 3
42, 312, 020, 3
43, 312, 021, 3
44, 312, 022, 3
45, 312, 023, 3
46, 312, 024, 3
47, 55, 001, 4
48, 55, 002, 4
49, 55, 003, 4
50, 55, 004, 4
51, 55, 005, 4
52, 55, 006, 4
53, 55, 007, 4
54, 55, 008, 4
55, 55, 009, 4
56, 55, 010, 4
57, 55, 011, 4
58, 55, 012, 4
59, 55, 013, 4
60, 55, 014, 4
61, 55, 015, 4
62, 55, 016, 4
63, 55, 017, 4
64, 55, 018, 4
65, 55, 019, 4
66, 55, 020, 4
67, 55, 021, 4
68, 47, 401, 5
69, 47, 403, 5
70, 47, 421, 5
71, 47, 435, 5
72, 47, 517, 5
73, 47, 528, 5
74, 47, 541, 5
75, 47, 553, 5
76, 40, 020, 5
77, 40, 060, 5
78, 40, 078, 5
79, 40, 086, 5
80, 40, 145, 5
81, 40, 157, 5
82, 45, 016, 5
83, 45, 038, 5
84, 45, 124, 5
85, 46, 027, 5
86, 46, 035, 5
87, 46, 041, 5
88, 46, 046, 5
89, 46, 055, 5
90, 47, 036, 5
91, 47, 170, 6
92, 47, 219, 6
93, 47, 272, 6
94, 47, 465, 6
95, 47, 471, 6
96, 47, 493, 6
97, 47, 502, 6
98, 47, 503, 6

[TIMETABLE]
1, Western Sleeper,ECS Ferme Park,    1,  620, 20,    0, 4, 1, 14, 1,  0
2, Royston O-Subn,Royston O-Subn,     3,  636,  6,  648, 3, 3, 14, 10, 0 
3, Night Scotsman,ECS Ferme Park,     1,  632, 52,    0, 5, 1, 12, 4,  0 
4, Night Capitals,ECS Ferme Park,     1,  640, 45,    0, 4, 1, 12, 5,  0 
5, I'ness Motorail,ECS Ferme Park,    1,  640,180,    0, 5, 1, 12, 11, 0  
6, Aberdeen sleeper,ECS Ferme Park,   1,  657, 48,    0, 4, 1, 0,  1,  0
7, Stock 07:40 dep,07:40 Newcastle,   3,  700, 20,  740, 2, 2, 0,  0,  0
8, Royston O-Subn,Royston O-Subn,     3,  706,  6,  718, 3, 3, 0, 0,   0
9, Stock 07:45 dep,07:45 Bradford,    3,  710,  2,  745, 1, 4, 0, 0,   0
10, The Aberdonian,ECS Ferme Park,     1,  720, 40,    0, 5, 1, 0, 1,  0
11, Stock 08:00 dep,08:00 Edinburgh,   3,  720, 20,  800, 2, 2, 0, 0,  0
12, Royston O-Subn,Royston O-Subn,     3,  736,  6,  748, 3, 3, 0, 0,  0
13, LE Finsbury Park, ,                3,  740,  0,    0, 7, 7, 0, 0,  0
14, Stock 08:04 dep,08:04 Hull,        3,  744,  2,  804, 1, 5, 0, 0,  0
15, LE Finsbury Park, ,                3,  747,  0,    0, 8, 8, 0, 0,  0
16, Royston O-Subn,Royston O-Subn,     3,  806,  6,  818, 3, 3, 0, 0,  0
17, Stock 09:00 dep,09:00 Edinburgh,   3,  810,  2,  900, 1, 4, 0, 0,  0
18, Royston S-Fast,Royston S-Fast,     3,  820, 15,  908, 3, 3, 0, 0,  0
19, Stock 09:04 dep,09:04 Leeds,       3,  825,  2,  904, 1, 4, 0, 0,  0
20, Aberdeen (RLF),10:12 Edinburgh,    1,  830, 40, 1012, 6, 6, 0, 2,  0
21, LE Finsbury Park, ,                3,  828,  0,    0, 9, 9, 0, 0,  0
22, Scottish Parcels,ECS Ferme Park,   1,  835, 90,    0, 5, 1, 0, 1,  0
23, Royston O-Subn,Royston O-Subn,     3,  836,  6,  848, 3, 3, 0, 0,  0
24, Stock 09:12 dep,09:12 Skegness,    3,  840,  2,  912, 1, 5, 0, 0,  0
25, LE Finsbury Park, ,                3,  843,  0,    0, 8, 8, 0, 0,  0
26, 07:33dep ex Petb,ECS Ferme Park,   1,  854, 20,    0, 5, 1, 0, 1,  0
27, Stock 09:30 dep,09:30 Edinburgh,   3,  900,  2,  930, 1, 5, 0, 0,  0
28, Royston O-Subn,Royston O-Subn,     3,  906,  6,  918, 3, 3, 0, 0,  0
29, 05:45dep ex Leeds,10:04 York,      1,  907, 20, 1004, 4, 4, 0, 1,  0
30, Stock 10:00 dep,10:00 Edinburgh,   3,  910, 20, 1000, 2, 2, 0, 0,  0
31, Royston S-Fast,Royston S-Fast,     3,  920, 15, 1008, 3, 3, 0, 0,  0
32, Royston O-Subn,Royston O-Subn,     3,  936,  6,  948, 3, 3, 0, 0,  0
33, 06:50dep ex York,10:50 Newcastle,  1,  947, 20, 1050, 5, 5, 0, 1,  0
34, 06:50dep ex Hull,10:55 Edinburgh,  1,  954, 20, 1055, 4, 4, 0, 1,  0
35, 07:30dep ex Leed,10:45 Harrogate,  1, 1002, 20, 1045, 4, 4, 0, 1,  0
36, Stock 11:55 dep,11:55 Aberdeen,    3, 1115,  2, 1155, 1, 4, 0, 0,  0
37, Royston S-Fast,Royston S-Fast,     3, 1120, 15, 1208, 3, 3, 0, 0,  0
38, 08:04dep ex Brad,13:00 Edinburgh,  1, 1124, 20, 1300, 4, 4, 0, 1,  0
39, Stock 12:04 dep,12:04 Hull,        3, 1128,  2, 1204, 1, 5, 0, 0,  0
40, Northern parcels,ECS Ferme Park,   1, 1032, 63,    0, 5, 1, 0, 1,  0
41, Royston O-Subn,Royston O-Subn,     3, 1036,  6, 1048, 3, 3, 0, 0,  0
42, 07:07dep ex Clee,13:04 Cleethrpes, 1, 1038, 20, 1304, 5, 5, 0, 1,  0
43, 07:32dep ex Newc,11:35 Newcastle,  1, 1048, 20, 1135, 2, 2, 0, 1,  0
44, Royston O-Subn,Royston O-Subn,     3, 1106,  6, 1118, 3, 3, 0, 0,  0
45, 06:15dep ex Newc,12:45 Bradford,   1, 1114, 20, 1245, 5, 5, 0, 1,  0
46, Royston O-Subn,Royston O-Subn,     3, 1006,  6, 1018, 3, 3, 0, 0,  0
47, Bradford (RLF),ECS Ferme Park,     1, 1012, 20,    0, 6, 1, 0, 1,  0
48, Royston S-Fast,Royston S-Fast,     3, 1020, 15, 1108, 3, 3, 0, 0,  0
49, Stock 11:12 dep,11:12 Scarbrgh,    3, 1025,  2, 1112, 1, 5, 0, 0,  0
50, Newcastle (RLF),ECS Ferme Park,    1, 1129, 20,    0, 6, 1, 0, 2,  0
51, Royston O-Subn,Royston O-Subn,     3, 1136,  6, 1148, 3, 3, 0, 0,  0
52, Parcel vans(UB),ECS Ferme Park,    3, 1142,120,    0, 5, 1, 0, 1,  0
53, 08:48dep ex York,12:35 Leeds,      1, 1140, 20, 1235, 5, 6, 0, 1,  0
54, Royston O-Subn,Royston O-Subn,     3, 1206,  6, 1218, 3, 3, 0, 0,  0
55, 08:20dep ex Newc,ECS Ferme Park,   1, 1211, 20,    0, 5, 1, 0, 1,  0
56, Royston S-Fast,Royston S-Fast,     3, 1220, 15, 1308, 3, 3, 0, 0,  0
57, 09:04dep ex Harr,14:45 Harrogate,  1, 1232, 20, 1445, 5, 5, 0, 1,  0
58, Royston O-Subn,Royston O-Subn,     3, 1236,  6, 1248, 3, 3, 0, 0,  0
59, Stock 13:25 dep,13:25 Newcastle,   3, 1240,  2, 1325, 1, 4, 0, 0,  0
60, LE Finsbury Park, ,                3, 1243,  0,    0, 9, 9, 0, 0,  0
61, 07:05dep ex Edin,14:04 York,       1, 1248, 20, 1404, 4, 5, 0, 1,  0
62, 09:20dep ex Hull,16:08 Hull,       1, 1303, 20, 1608, 5, 5, 0, 1,  0
63, Royston O-Subn,Royston O-Subn,     3, 1306,  6, 1318, 3, 3, 0, 0,  0
64, 08:10dep ex Edin,14:00 Edinburgh,  1, 1309, 20, 1400, 2, 2, 0, 1,  0
65, Edinburgh (RLF),14:12 Edinburgh,   1, 1315, 20, 1412, 6, 6, 0, 1,  0
66, Royston S-Fast,Royston S-Fast,     3, 1320, 15, 1408, 3, 3, 0, 0,  0
67, 10:55dep ex Leeds,15:45 Leeds,     1, 1324, 20, 1545, 4, 4, 0, 1,  0
68, Royston O-Subn,Royston O-Subn,     3, 1336,  6, 1348, 3, 3, 0, 0,  0
69, Royston O-Subn,Royston O-Subn,     3, 1406,  6, 1418, 3, 3, 0, 0,  0
70, 09:28dep ex Brid,ECS Ferme Park,   1, 1410, 20,    0, 5, 1, 0, 1,  0
71, Royston S-Fast,Royston S-Fast,     3, 1420, 15, 1508, 3, 3, 0, 0,  0
72, 09:10dep ex Edin,16:04 Edinburgh,  1, 1422, 20, 1604, 5, 5, 0, 1,  0

[LOCOYARD]
1, 0
4, 0
5, 0
4, 40

[GENERAL]
StartTime= 0645
StopTime= 1345
StartText1= Summer Saturday in the early 1980's - 06:45hrs 
StartText2= Prepare to start your 7 hour shift as
StartText3= duty controller at King's Cross Station


QUEENST.RCD
===========
[SELECTOR]
1, 15, 110, 30, 30, 3, 1,2
2, 15, 155, 30, 30, 3, 2,3
3, 15, 200, 30, 30, 3, 3,4
4, 15, 245, 30, 30, 3, 4,5
5, 15, 290, 30, 30, 3, 5,6
6, 15, 335, 30, 30, 3, 6,7
7, 805, 200, 30, 30, 2, 0,UF
8, 805, 245, 30, 30, 1, 0,DF
9, 805, 290, 30, 30, 6, 0,LY

[SECTIONS]
1, 75, 120, 155, 120, 155, 130, 75, 130
2, 170, 120, 250, 120, 250, 130, 170, 130
3, 265, 120, 295, 120, 295, 130, 265, 130
4, 295, 135, 310, 135, 390, 205, 375, 205
5, 75, 165, 155, 165, 155, 175, 75, 175
6, 170, 165, 250, 165, 250, 175, 170, 175
7, 250, 180, 265, 180, 295, 205, 280, 205
8, 75, 210, 155, 210, 155, 220, 75, 220
9, 155, 225, 170, 225, 200, 250, 185, 250
10, 170, 210, 280, 210, 280, 220, 170, 220
11, 295, 210, 375, 210, 375, 220, 295, 220
12, 390, 210, 470, 210, 470, 220, 390, 220
13, 485, 210, 505, 210, 505, 220, 485, 220
14, 520, 210, 600, 210, 600, 220, 520, 220
15, 615, 210, 695, 210, 695, 220, 615, 220
16, 710, 210, 790, 210, 790, 220, 710, 220
17, 75, 255, 185, 255, 185, 265, 75, 265
18, 200, 255, 280, 255, 280, 265, 200, 265
19, 295, 255, 375, 255, 375, 265, 295, 265
20, 390, 255, 440, 255, 440, 265, 390, 265
21, 470, 225, 485, 225, 455, 250, 440, 250
22, 455, 255, 535, 255, 535, 265, 455, 265
23, 505, 225, 520, 225, 550, 250, 535, 250
24, 550, 255, 600, 255, 600, 265, 550, 265
25, 615, 255, 695, 255, 695, 265, 615, 265
26, 710, 255, 790, 255, 790, 265, 710, 265
27, 600, 270, 615, 270, 645, 295, 630, 295
28, 645, 300, 695, 300, 695, 310, 645, 310
29, 710, 300, 790, 300, 790, 310, 710, 310
30, 75, 300, 155, 300, 155, 310, 75, 310
31, 170, 300, 250, 300, 250, 310, 170, 310
32, 280, 270, 295, 270, 265, 295, 250, 295
33, 75, 345, 155, 345, 155, 355, 75, 355
34, 170, 345, 250, 345, 250, 355, 170, 355
35, 265, 345, 295, 345, 295, 355, 265, 355
36, 375, 270, 390, 270, 310, 340, 295, 340

[OVERLAPPING]

[PLATFORMS]
1, 50, 120, 60, 120, 60, 130, 50, 130
2, 50, 165, 60, 165, 60, 175, 50, 175
3, 50, 210, 60, 210, 60, 220, 50, 220
4, 50, 255, 60, 255, 60, 265, 50, 265
5, 50, 300, 60, 300, 60, 310, 50, 310
6, 50, 345, 60, 345, 60, 355, 50, 355

[ROUTES]
1, 1, 7, 1, 2, 3004, 12, 13014, 15016
2, 2, 7, 5, 6007, 11, 12, 13014, 15016
3, 3, 7, 8, 10, 11, 12, 13014, 15016
4, 3, 7, 8009, 18, 19, 20021, 13014, 15016
5, 4, 7, 17, 18, 19, 20021, 13014, 15016
6, 5, 7, 30, 31032, 19, 20021, 13014, 15016
7, 6, 7, 33, 34, 35036, 20021, 13014, 15016
8, 1, 9, 1002, 3004, 12, 13023, 24027, 28029
9, 2, 9, 5, 6007, 11012, 13023, 24027, 28029
10, 3, 9, 8, 10, 11012, 13023, 24027, 28029
11, 3, 9, 8009, 18, 19020, 22, 24027, 28029
12, 4, 9, 17, 18, 19020, 22, 24027, 28029
13, 5, 9, 30, 31032, 19020, 22, 24027, 28029
14, 6, 9, 33034, 35036, 20, 22, 24027, 28029
15, 8, 1, 26025, 24023, 13012, 4003, 2, 1
16, 8, 2, 26025, 24023, 13012, 11, 7006, 5
17, 8, 3, 26025, 24023, 13012, 11, 10, 8
18, 8, 3, 26025, 24, 22020, 19, 18, 9008
19, 8, 4, 26025, 24, 22020, 19, 18, 17
20, 8, 5, 26025, 24, 22020, 19, 32031, 30
21, 8, 6, 26025, 24, 22020, 36035, 34, 33
22, 9, 1, 29028, 27024, 23013, 12, 4003, 2001
23, 9, 2, 29028, 27024, 23013, 12011, 7006, 5
24, 9, 3, 29028, 27024, 23013, 12011, 10, 8
25, 9, 3, 29028, 27024, 22, 20019, 18, 9008
26, 9, 4, 29028, 27024, 22, 20019, 18, 17
27, 9, 5, 29028, 27024, 22, 20019, 32031, 30
28, 9, 6, 29028, 27024, 22, 20, 36035, 34033

[LOCOS]
1, 26, 028, 1
2, 26, 029, 1
3, 26, 046, 1
4, 27, 001, 1
5, 27, 005, 1
6, 27, 025, 1
7, 27, 046, 1
8, 254, 001, 2
9, 254, 002, 2
10, 254, 003, 2
11, 254, 004, 2
12, 254, 005, 2
13, 254, 006, 2
14, 254, 007, 2
15, 254, 008, 2
16, 254, 009, 2
17, 254, 010, 2
18, 254, 011, 2
19, 254, 012, 2
20, 254, 013, 2
21, 254, 014, 2
22, 254, 015, 2
23, 254, 016, 2
24, 254, 017, 2
25, 254, 018, 3
26, 254, 019, 3
27, 254, 020, 3
28, 47, 701, 10
29, 47, 702, 10
30, 47, 703, 10
31, 47, 704, 10
32, 47, 705, 10
33, 47, 706, 10
34, 47, 707, 10
35, 47, 708, 10
36, 47, 709, 10
37, 47, 710, 10
38, 47, 711, 10
39, 47, 712, 10
40, 47, 713, 10
41, 47, 714, 10
42, 47, 715, 10
43, 47, 716, 10
44, 101, 306, 11
45, 101, 310, 11
46, 101, 324, 11
47, 101, 364, 11
48, 101, 328, 11
49, 101, 330, 11
50, 101, 347, 11
51, 101, 357, 11
52, 101, 358, 11
53, 108, 380, 11
54, 108, 381, 11
55, 108, 383, 11
56, 101, 390, 11
57, 101, 393, 11
58, 101, 394, 11
59, 107, 425, 11
60, 107, 428, 11
61, 107, 431, 11
62, 107, 432, 11
63, 107, 434, 11
64, 104, 456, 11
65, 104, 457, 11
66, 107, 427, 11
67, 107, 429, 11
68, 47, 430, 5
69, 47, 486, 5
70, 47, 517, 5
71, 47, 525, 5
72, 47, 541, 5
73, 47, 543, 5
74, 47, 550, 5
75, 47, 562, 5
76, 47, 570, 5
77, 47, 577, 5
78, 47, 593, 5
79, 47, 595, 5
80, 47, 604, 5
81, 47, 605, 5
82, 47, 635, 5
83, 47, 636, 5
84, 47, 643, 5
85, 37, 401, 12
86, 37, 402, 12
87, 37, 403, 12
88, 37, 404, 12
89, 37, 405, 12
90, 37, 406, 12
91, 37, 407, 12
92, 37, 408, 12
93, 37, 409, 12
94, 37, 410, 12
95, 37, 411, 12
96, 37, 412, 12
97, 37, 413, 12
98, 37, 422, 12
99, 37, 423, 12
100, 37, 424, 12
101, 37, 425, 12



[TIMETABLE]
1, ECS Cowlairs,06:55 Edinburgh,    8,  620,  7,  655, 10, 10, 14, 6, 15
2, ECS Cowlairs,07:07 Edin local,   8,  640, 15,  707, 11, 11, 14, 2, 0
3, Stock 07:25 dep,07:25 Aberdeen,  8,  655,  5,  725, 10, 10,  0, 0, 45
4, 06:10 ex Edin,07:30 Edinburgh,   8,  714, 10,  730, 2,   2,  0, 1, 0
5, Stock 07:37 dep,07:37 Dunblane,  8,  720,  7,  737, 11, 11,  0, 0, 21
6, Stock 08:20 dep,08:20 Oban,      8,  728,  5,  820,  1, 12,  0, 0, 0
7, 06:43 ex Dunbl,08:07 Falkirk,    8,  740, 15,  807, 11, 11,  0, 1, 24
8, 07:00 ex Edin,08:00 Edinburgh,   8,  748,  7,  800, 10, 10,  0, 1, 22
9, 07:41 ex Croy,ECS Cowlairs,      8,  805, 15,    0, 11,  1,  0, 1, 0
10, 07:22 ex Dunbl,08:37 Dunblane,   8,  815, 15,  837, 11, 11,  0, 1, 26
11, 07:30 ex Edin,08:30 Edinburgh,   8,  818,  7,  830, 10, 10,  0, 1, 25
12, 07:56 ex Falkirk,09:07 Falkirk,  8,  836, 15,  907, 11, 11,  0, 1, 29
13, 05:25 ex Abdn,09:25 Aberdeen,    8,  839, 15,  925, 10, 10,  0, 1, 0
14, 07:36 ex Edin,10:07 Falkirk,     8,  844, 15, 1007, 11, 11,  0, 1, 34
15, 08:00 ex Edin,09:00 Edinburgh,   8,  848,  7,  900, 10, 10,  0, 1, 27
16, Stock 09:33 dep,09:33 Inverness, 8,  900,  3,  933,  1,  5,  0, 0, 0
17, Stock 09:50 dep,09:50 Ft Wm,     8,  905,  3,  950,  1, 12,  0, 0, 0
18, 08:15 ex Dunbl,09:37 Dunblane,   8,  910, 15,  937, 11, 11,  0, 1, 31
19, 08:30 ex Edin,09:30 Edinburgh,   8,  918,  7,  930, 10, 10,  0, 1, 30
20, Light engine,Light engine,       8,  925,  0,    0, 14, 14,  0, 1, 0
21, 08:43 ex Dunbl,10:37 Dunblane,   8,  940, 15, 1037, 11, 11,  0, 1, 38
22, 09:00 ex Edin,10:00 Edinburgh,   8,  948,  7, 1000, 10, 10,  0, 1, 32
23, 07:00 ex Abdn,11:25 Aberdeen,    8,  953, 15, 1125, 10, 10,  0, 1, 0
24, 09:31 ex Falkirk,11:07 Falkirk,  8, 1010, 15, 1107, 11, 11,  0, 1, 41
25, 09:30 ex Edin,10:30 Edinburgh,   8, 1018,  7, 1030, 10, 10,  0, 1, 35
26, 09:43 ex Dunbl,11:37 Dunblane,   8, 1040, 15, 1137, 11, 11,  0, 1, 43
27, 10:00 ex Edin,11:00 Edinburgh,   8, 1048,  7, 1100, 10, 10,  0, 1, 39
28, 08:00 ex Oban,12:20 Oban,        8, 1100, 15, 1220, 12, 12,  0, 1, 0
29, 10:31 ex Falkirk,12:07 Falkirk,  8, 1110, 15, 1207, 11, 11,  0, 1, 46
30, 10:30 ex Edin,11:30 Edinburgh,   8, 1118,  7, 1130, 10, 10,  0, 1, 42
31, 10:43 ex Dunbl,12:37 Dunblane,   8, 1140, 15, 1237, 11, 11,  0, 1, 0
32, 11:00 ex Edin,12:00 Edinburgh,   8, 1148,  7, 1200, 10, 10,  0, 1, 44
33, 09:05 ex Abdn,13:25 Aberdeen,    8, 1153, 15, 1325, 10, 10,  0, 1, 0
34, 11:31 ex Falkirk,13:07 Falkirk,  8, 1210, 15, 1307, 11, 11,  0, 1, 0
35, 11:30 ex Edin,12:30 Edinburgh,   8, 1218,  7, 1230, 10, 10,  0, 1, 47
36, 08:40 ex Invn,ECS Cowlairs,      8, 1222, 15,    0,  5,  1,  0, 1, 0
37, 08:30 ex Ft Wm,ECS Cowlairs,     8, 1225, 15,    0, 12,  1,  0, 1, 0
38, 11:43 ex Dunbl,13:37 Dunblane,   8, 1240, 15, 1337, 11, 11,  0, 1, 0
39, 12:00 ex Edin,13:00 Edinburgh,   8, 1248,  7, 1300, 10, 10,  0, 1, 49
40, Stock 13:33 dep,13:33 Inverness, 8, 1300,  3, 1333,  1,  5,  0, 0, 0
41, 12:31 ex Falkirk,14:07 Falkirk,  8, 1310, 15, 1407, 11, 11,  0, 1, 0
42, 12:30 ex Edin,13:30 Edinburgh,   8, 1318,  7, 1330, 10, 10,  0, 1, 0
43, 12:43 ex Dunbl,14:37 Dunblane,   8, 1340, 15, 1437, 11, 11,  0, 1, 0
44, 13:00 ex Edin,14:00 Edinburgh,   8, 1348,  7, 1400, 10, 10,  0, 1, 0
45, 11:05 ex Abdn,15:25 Aberdeen,    8, 1353, 15, 1525, 10, 10,  0, 1, 0
46, 13:31 ex Falkirk,15:07 Falkirk,  8, 1410, 15, 1507, 11, 11,  0, 1, 0
47, 13:30 ex Edin,14:30 Edinburgh,   8, 1418,  7, 1430, 10, 10,  0, 1, 0
48, 10:55 ex Invn,ECS Cowlairs,      8, 1443, 15,    0,  5,  1,  0, 1, 0
49, 14:00 ex Edin,15:00 Edinburgh,   8, 1448,  7, 1500, 10, 10,  0, 1, 0

[LOCOYARD]
1, 0
5, 0
12, 0
12, 40
5, 40

[GENERAL]
StartTime= 0645
StopTime= 1345
StartText1= Summer Saturday in 1988 - 06:45hrs 
StartText2= Prepare to start your 7 hour shift as
StartText3= duty controller at Glasgow Queen Street Station



WAVERLY.RCD
===========
[SELECTOR]
1, 15, 130, 30, 30, 1, 0,UN
2, 15, 170, 30, 30, 2, 0,DN
3, 15, 210, 30, 30, 1, 0,US
4, 15, 250, 30, 30, 2, 0,DS
5, 805, 10, 30, 30, 2, 0,NL
6, 805, 50, 30, 30, 4, 1,19
7, 805, 90, 30, 30, 3, 2,18
8, 805, 130, 30, 30, 3, 3,17
9, 805, 170, 30, 30, 3, 4,16
10, 805, 210, 30, 30, 3, 5,15
11, 805, 250, 30, 30, 3, 6,14
12, 805, 290, 30, 30, 3, 7,13
13, 805, 330, 30, 30, 3, 8,12
14, 805, 370, 30, 30, 4, 9,11
15, 805, 430, 30, 30, 1, 0,SL
16, 805, 470, 30, 30, 4, 10,20
17, 805, 510, 30, 30, 4, 11,21
18, 140, 210, 30, 30, 5, 14,H

[SECTIONS]
1, 50, 140, 150, 140, 150, 150, 50, 150
2, 50, 180, 175, 180, 175, 190, 50, 190
3, 50, 220, 135, 220, 135, 230, 50, 230
4, 50, 260, 150, 260, 150, 270, 50, 270
5, 690, 480, 780, 480, 780, 490, 690, 490
6, 150, 155, 160, 155, 185, 175, 175, 175
7, 680, 495, 690, 495, 715, 515, 705, 515
8, 655, 455, 665, 455, 690, 475, 680, 475
9, 175, 235, 185, 235, 160, 255, 150, 255
10, 730, 440, 800, 440, 800, 450, 730, 450
11, 160, 140, 250, 140, 250, 150, 160, 150
12, 185, 180, 215, 180, 215, 190, 185, 190
13, 215, 195, 225, 195, 250, 215, 240, 215
14, 175, 220, 240, 220, 240, 230, 175, 230
15, 160, 260, 305, 260, 305, 270, 160, 270
16, 260, 140, 375, 140, 375, 150, 260, 150
17, 225, 180, 305, 180, 305, 190, 225, 190
18, 250, 220, 280, 220, 280, 230, 250, 230
19, 305, 195, 315, 195, 290, 215, 280, 215
20, 290, 220, 430, 220, 430, 230, 290, 230
21, 280, 235, 290, 235, 315, 255, 305, 255
22, 450, 275, 460, 275, 665, 435, 655, 435
23, 315, 180, 350, 180, 350, 190, 315, 190
24, 375, 155, 385, 155, 360, 175, 350, 175
25, 385, 140, 540, 140, 540, 150, 385, 150
26, 360, 180, 450, 180, 450, 190, 360, 190
27, 460, 260, 550, 260, 550, 270, 460, 270
28, 315, 260, 450, 260, 450, 270, 315, 270
29, 670, 260, 720, 260, 720, 270, 670, 270
30, 460, 180, 545, 180, 545, 190, 460, 190
31, 440, 220, 560, 220, 560, 230, 440, 230
32, 665, 440, 720, 440, 720, 450, 665, 450
33, 565, 115, 575, 115, 550, 135, 540, 135
34, 575, 100, 620, 100, 620, 110, 575, 110
35, 590,  75, 600,  75, 575,  95, 565,  95
36, 600,  60, 710,  60, 710,  70, 600,  70
37, 615,  35, 625,  35, 600,  55, 590,  55
38, 625,  20, 800,  20, 800,  30, 625,  30
39, 715, 520, 780, 520, 780, 530, 715, 530
40, 620, 115, 630, 115, 555, 175, 545, 175
41, 560, 235, 570, 235, 645, 295, 635, 295
42, 635, 315, 645, 315, 720, 375, 710, 375
43, 550, 275, 560, 275, 635, 335, 625, 335
44, 560, 260, 660, 260, 660, 270, 560, 270
45, 720,  60, 780,  60, 780,  70, 720,  70
46, 630, 100, 700, 100, 700, 110, 630, 110
47, 550, 140, 670, 140, 670, 150, 550, 150
48, 710, 100, 780, 100, 780, 110, 710, 110
49, 680, 140, 720, 140, 720, 150, 680, 150
50, 730, 140, 780, 140, 780, 150, 730, 150
51, 720, 155, 730, 155, 705, 175, 695, 175
